isbn,inrIsbn,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9780415435512,,PB,INR,595.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415437707,,PB,INR,995.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415439930,,PB,INR,350.00,902M40,,,Social Sciences,Sociology,AVAILABLE
9780415440431,,PB,INR,650.00,902M40,,,Social Sciences,Business,Print on Demand
9780415441162,,HB,INR,625.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415444293,,PB,INR,595.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415445825,9781138665996,PB,INR,1495.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415445870,,PB,INR,795.00,902M40,,,Humanities,Philosophy,Auto Stock Replenishment
9780415447676,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415448857,,PB,INR,795.00,902M40,,,Humanities,Linguistics,Out Of Print
9780415449489,,PB,INR,500.00,902M40,,,Humanities,Religion,Print on Demand
9780415450386,,PB,INR,895.00,902M40,,,Social Sciences,Geography,Print on Demand
9780415451390,,PB,INR,995.00,902M40,,,Social Sciences,Geography,AVAILABLE
9780415452212,,PB,INR,875.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415454360,,PB,INR,995.00,902M40,,,Humanities,Media & Cultural Studies,Auto Stock Replenishment
9780415455305,,PB,INR,795.00,902M40,,,Humanities,Media & Cultural Studies,Print on Demand
9780415457330,,PB,INR,795.00,902M40,,,Humanities,Media & Cultural Studies,AVAILABLE
9780415457927,,PB,INR,1295.00,902M40,,,Social Sciences,Geography,Print on Demand
9780415458870,,PB,INR,1395.00,902M40,,,Humanities,History,Print on Demand
9780415459150,,PB,INR,650.00,902M40,,,Social Sciences,Law,Print on Demand
9780415460927,,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9780415461016,,PB,INR,500.00,902M40,,,Humanities,Performance,Print on Demand
9780415461054,,PB,INR,650.00,902M40,,,Humanities,Anthropology,Print on Demand
9780415466127,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Out Of Print
9780415466905,,PB,INR,450.00,902M40,,,Humanities,History,Print on Demand
9780415467544,9781138667495,PB,INR,1195.00,902M40,,,Humanities,Linguistics,AVAILABLE
9780415468985,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415469005,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415470162,,PB,INR,795.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415472067,,PB,INR,500.00,902M40,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415472364,,PB,INR,795.00,902M40,,,Humanities,History,Print on Demand
9780415476676,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415480109,9781138653252,HB,,TBA,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415481502,,PB,INR,795.00,902M40,,,Social Sciences,Geography,Print on Demand
9780415482226,,PB,INR,400.00,902M40,,,Humanities,History,Print on Demand
9780415484190,,PB,INR,795.00,902M40,,,Humanities,Literature,Print on Demand
9780415484480,,PB,INR,395.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415487153,,PB,INR,795.00,902M40,,,Social Sciences,Law,Out Of Print
9780415487221,,PB,INR,650.00,902M40,,,Humanities,Religion,AVAILABLE
9780415489355,,PB,INR,650.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415489942,,PB,INR,450.00,902M40,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415490221,,PB,INR,495.00,902M40,,,Social Sciences,Education,Print on Demand
9780415497657,,PB,INR,795.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415498067,,PB,INR,1095.00,902M40,,,Social Sciences,Geography,AVAILABLE
9780415498760,,PB,INR,1595.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415499651,,PB,INR,795.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415499941,,PB,INR,795.00,902M40,,,Social Sciences,Education,Temporarily Out Of Stock
9780415503402,,PB,INR,450.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415504089,,PB,INR,400.00,902M40,,,Humanities,Philosophy,Print on Demand
9780415510196,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415519731,,PB,INR,1095.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415520416,9781138667723,PB,INR,1495.00,902M40,,,Humanities,History,Print on Demand
9780415524933,,PB,INR,850.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415524957,9781138667730,PB,INR,895.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415529679,,PB,INR,2699.00,902M40,,,Social Sciences,Environment & Sustainability,Print on Demand
9780415530293,,PB,INR,400.00,902M40,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415531504,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415531863,9781138667747,PB,INR,1495.00,902M40,,,Humanities,Communication Studies,Print on Demand
9780415533140,,PB,INR,795.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415533867,,PB,INR,400.00,902M40,,,Social Sciences,Geography,Print on Demand
9780415538077,,PB,INR,550.00,902M40,,,Humanities,Literature,Auto Stock Replenishment
9780415541336,,PB,INR,1095.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415548151,,PB,INR,1250.00,902M40,,,Social Sciences,Geography,Print on Demand
9780415554497,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415559300,,PB,INR,350.20,902M40,,,Social Sciences,Geography,Auto Stock Replenishment
9780415560108,,PB,INR,1295.00,902M40,,,Humanities,Literature,AVAILABLE
9780415560795,9781138667761,PB,INR,595.00,902M40,,,Humanities,History,AVAILABLE
9780415562355,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415563123,,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9780415565660,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415566421,,PB,INR,500.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415566544,,PB,INR,995.00,902M40,,,Social Sciences,Geography,Auto Stock Replenishment
9780415568067,,PB,INR,400.00,902M40,,,Social Sciences,Law,Auto Stock Replenishment
9780415572101,,PB,INR,650.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415573344,,PB,INR,400.00,902M40,,,Social Sciences,Military & Strategic Studies,Print on Demand
9780415573368,,PB,INR,600.00,902M40,,,Social Sciences,Economics,Out Of Print
9780415574426,,PB,INR,500.00,902M40,,,Humanities,Philosophy,Print on Demand
9780415575522,,PB,INR,450.00,902M40,,,Social Sciences,Geography,Auto Stock Replenishment
9780415582759,,PB,INR,450.00,902M40,,,Humanities,History,Print on Demand
9780415584159,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415584838,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415584920,,PB,INR,550.00,902M40,,,Humanities,Religion,Auto Stock Replenishment
9780415584968,,PB,INR,400.00,902M40,,,Humanities,Media & Cultural Studies,Print on Demand
9780415585705,,PB,INR,595.00,902M40,,,Humanities,Linguistics,Out Of Print
9780415587945,,PB,INR,450.00,902M40,,,Humanities,Media & Cultural Studies,Print on Demand
9780415588713,,PB,INR,695.00,902M40,,,Social Sciences,Economics,Print on Demand
9780415589550,,PB,INR,400.00,902M40,,,Social Sciences,Education,Print on Demand
9780415589741,,PB,INR,750.00,902M40,,,Social Sciences,Geography,AVAILABLE
9780415590716,,PB,INR,795.00,902M40,,,Social Sciences,Geography,Auto Stock Replenishment
9780415593953,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415596794,,PB,INR,495.00,902M40,,,Social Sciences,Business,Print on Demand
9780415597227,,PB,INR,750.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415597425,9781138639850,PB,INR,1895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9780415599009,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415599832,,PB,INR,400.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415600828,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415602099,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415603010,,PB,INR,450.00,902M40,,,Built Environment,Environment & Sustainability,Print on Demand
9780415603997,,PB,INR,450.00,902M40,,,Social Sciences,Health and Social Care,Auto Stock Replenishment
9780415609449,,PB,INR,400.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415615860,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415618823,,PB,INR,395.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415627399,,PB,INR,750.00,902M40,,,Social Sciences,Asian Studies,POD Pending
9780415627399,,PB,INR,750.00,902M40,,,,,unknown
9780415627450,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415628662,,PB,INR,695.00,902M40,,,Humanities,History,AVAILABLE
9780415629300,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415631754,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415632003,,PB,INR,850.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415634069,9781138669963,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415638449,,PB,INR,950.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415657068,,PB,INR,695.00,902M40,,,Humanities,Philosophy,Auto Stock Replenishment
9780415659987,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415660662,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415660938,,PB,INR,550.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415668972,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415669627,,PB,INR,600.00,902M40,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415670654,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415674218,,PB,INR,1350.00,902M40,,,Humanities,Linguistics,AVAILABLE
9780415674232,,PB,INR,1450.00,902M40,,,Humanities,Linguistics,AVAILABLE
9780415675833,,PB,INR,600.00,902M40,,,Humanities,Media & Cultural Studies,Print on Demand
9780415677127,9781138667778,PB,INR,895.00,902M40,,,Humanities,History,Print on Demand
9780415681254,,PB,INR,450.00,902M40,,,Humanities,Media & Cultural Studies,Print on Demand
9780415689540,,PB,INR,550.00,902M40,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415693165,,PB,INR,400.00,902M40,,,Humanities,Philosophy,Print on Demand
9780415693974,9781138653269,HB,INR,625.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415698672,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415699341,,PB,INR,895.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415699846,,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9780415701969,,PB,INR,395.00,902M40,,,Social Sciences,Economics,Print on Demand
9780415704847,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415705394,,PB,INR,795.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415705417,9781138653344,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415706018,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415728256,,PB,INR,795.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415732680,,PB,INR,1695.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415735469,9780415735469,PB,INR,345.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9780415739658,9780415739658,HB,INR,1295.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9780415756846,,PB,INR,595.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415757423,9781138667787,PB,,TBA,902M40,,,Humanities,History,Print on Demand
9780415770262,,PB,INR,595.00,902M40,,,Social Sciences,Economics,AVAILABLE
9780415770736,,HB,INR,650.00,902M40,902A21,,Social Sciences,Economics,Print on Demand
9780415771375,,PB,INR,995.00,902M40,,,Humanities,History,Out Of Print
9780415771658,,PB,INR,595.00,902M40,,,Social Sciences,Military & Strategic Studies,Print on Demand
9780415772228,,PB,INR,1395.00,902M40,,,Social Sciences,Military & Strategic Studies,Out Of Print
9780415772686,,PB,INR,495.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415774246,,PB,INR,550.00,902M40,,,Humanities,Media & Cultural Studies,Print on Demand
9780415774994,,PB,INR,400.00,902M40,,,Humanities,Philosophy,Print on Demand
9780415775533,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415777179,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415777940,,PB,INR,595.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415778329,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415778787,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415778848,,HB,INR,450.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415779975,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415780193,,PB,INR,825.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415780476,,PB,INR,350.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415780629,9781138653368,HB,INR,750.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415780971,,HB,INR,495.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415781565,,PB,INR,795.00,902M40,,,Humanities,Anthropology,Print on Demand
9780415808064,,PB,INR,550.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415809917,,PB,INR,595.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415811682,,PB,INR,450.00,902M40,,,Humanities,Performance,Auto Stock Replenishment
9780415822541,,PB,INR,1395.00,902M40,,,Social Sciences,Geography,Auto Stock Replenishment
9780415822824,,HB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415828055,,PB,INR,596.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9780415830683,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415831383,,PB,INR,495.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415837804,,PB,INR,995.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415842686,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415844949,,PB,INR,950.00,902M40,,,Social Sciences,Politics,Auto Stock Replenishment
9780415849470,,PB,INR,395.00,902M40,,,Social Sciences,Sociology,Print on Demand
9780415857864,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9780415867580,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9780415910019,9781138667792,PB,INR,1095.00,902M40,,,Humanities,Literature,Print on Demand
9780415953016,,HB,INR,5200.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415955119,,PB,INR,550.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415957526,,PB,INR,495.00,902M40,,,Humanities,Philosophy,Auto Stock Replenishment
9780415960786,9781138667808,PB,INR,1295.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415962254,,HB,INR,6000.00,902M40,,,Social Sciences,Politics,Print on Demand
9780415963350,,PB,INR,1195.00,902M40,,,Social Sciences,Business,Print on Demand
9780415990738,,PB,INR,525.00,902M40,,,Humanities,Philosophy,Temporarily Out Of Stock
9780415992404,,HB,INR,595.00,902M40,,,Humanities,Literature,Print on Demand
9780415994408,,PB,INR,1495.00,902M40,,,Social Sciences,Education,Print on Demand
9780582033832,,PB,INR,595.00,902M40,,,Humanities,Literature,Print on Demand
9780582034860,,PB,INR,550.00,902M40,,,Humanities,Linguistics,Print on Demand
9780582050150,,PB,INR,495.00,902M40,,,Humanities,Literature,Print on Demand
9780582059306,,PB,INR,850.00,902M40,,,Humanities,Linguistics,Print on Demand
9780582059764,,PB,INR,550.00,902M40,,,Humanities,Literature,Print on Demand
9780582096066,9781138667815,PB,INR,1295.00,902M40,,,Humanities,History,Print on Demand
9780582237988,,PB,INR,550.00,902M40,,,Humanities,Literature,Print on Demand
9780582307810,9781138667822,PB,INR,450.00,902M40,,,Humanities,History,Print on Demand
9780582312630,,PB,INR,1195.00,902M40,,,Humanities,Linguistics,Print on Demand
9780582381292,,PB,INR,995.00,902M40,,,Humanities,Linguistics,Print on Demand
9780582381810,,PB,INR,895.00,902M40,,,Humanities,Linguistics,Print on Demand
9780582552715,,PB,INR,595.00,902M40,,,Humanities,Linguistics,Print on Demand
9780582784574,,PB,INR,450.00,902M40,,,Humanities,Linguistics,Print on Demand
9780745011943,,PB,INR,550.00,902M40,,,Humanities,Literature,Print on Demand
9780805848694,,HB,INR,6000.00,902M40,,,Humanities,Communication Studies,Print on Demand
9780805855357,,HB,INR,5200.00,902M40,,,Social Sciences,Education,Print on Demand
9780805859362,,PB,INR,2600.00,902M40,,,Psych Press,Developmental Psychology,Print on Demand
9780805863420,,HB,INR,5200.00,902M40,,,Humanities,Communication Studies,Print on Demand
9780849337260,,HB,INR,6000.00,902M40,,,CRC,Public Administration,Print on Demand
9781138006683,,PB,INR,1595.00,902M40,,,Humanities,Linguistics,Print on Demand
9781138006935,,PB,INR,1550.00,902M40,,,Humanities,Linguistics,Print on Demand
9781138100015,9781138667518,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138100091,9781138667549,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138100459,9781138667563,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138100466,9781138667594,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138100602,9781138639812,PB,INR,695.00,902M40,,,HSS - RIO,Asian Studies,Abandoned
9781138100688,9781138639805,PB,INR,695.00,902M40,,,HSS - RIO,Asian Studies,Abandoned
9781138118980,9781138667617,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138119130,9781138667860,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138119710,9781138667877,HB,INR,695.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138120822,9781138667884,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138120891,9781138667914,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138121171,9781138667921,HB,INR,1295.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138121928,9781138667938,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138181922,9781138667969,HB,,TBA,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138191167,,HB,INR,895.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191198,,HB,INR,1295.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191235,,HB,INR,895.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191266,,HB,INR,1095.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191273,,HB,INR,1495.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191297,,HB,INR,1095.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191303,,HB,INR,895.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138191310,,HB,INR,1095.00,902M40,,,Social Sciences,Asian Studies,Temporarily Out Of Stock
9781138793606,,PB,INR,450.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9781138795532,9781138666702,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138795655,9781138795655,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138804531,,PB,INR,695.00,902M40,,,Social Sciences,Asian Studies,Print on Demand
9781138821880,9781138653375,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138822504,,PB,INR,395.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138839977,,PB,INR,950.00,902M40,,,Humanities,Linguistics,Print on Demand
9781138868502,,PB,INR,495.00,902M40,,,Humanities,Linguistics,Print on Demand
9781138887978,,HB,INR,1195.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138889484,9781138191167,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138890466,,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138891944,9781138191310,HB,INR,1095.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138892538,9781138191198,HB,INR,1295.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138892545,9781138666719,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138898394,,HB,INR,595.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138898424,9781138191303,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138898455,,HB,INR,695.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138898943,,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138900844,9781138191235,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138900899,9781138191266,HB,INR,1095.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138902510,,PB,INR,650.00,902M40,,,Humanities,Linguistics,Print on Demand
9781138903913,9781138191341,PB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138903920,,PB,INR,695.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138921481,9781138653382,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138921955,9781138653399,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138921962,9781138653405,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,POD Pending
9781138922037,9781138639928,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138922259,9781138639898,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138922266,9781138653412,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138922884,9781138666757,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138926035,9781138653481,PB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138926066,,PB,INR,600.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138926530,9781138191297,HB,INR,1050.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138926554,,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138927438,9781138191273,HB,INR,1495.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138929593,9781138191327,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138929722,9781138653436,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138930643,9781138653443,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138931275,9781138639829,HB,INR,695.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138935440,9781138653450,HB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138936041,9781138639836,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138936256,9781138639911,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138939349,9781138653467,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138939608,9781138639904,HB,INR,1995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138944589,9781138639720,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138945852,9781138666764,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138946170,9781138666771,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138947481,9781138666948,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138952966,9781138666924,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138953901,9781138666788,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138954199,9781138666894,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138955790,9781138667976,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138956421,9781138639935,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Not yet published
9781138956902,9781138666917,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138956919,9781138667983,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138956926,9781138668041,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138957091,9781138668058,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138957985,9781138666931,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138958937,9781138668072,HB,,TBA,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138960275,9781138668096,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138960381,9781138668102,HB,INR,1095.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138960770,9781138668126,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138961364,9781138668133,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138961388,9781138668157,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138961609,9781138639843,PB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138961616,9781138639867,PB,INR,795.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138962033,9781138668171,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138962446,9781138668515,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138962453,9781138668539,HB,INR,995.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138962576,9781138668546,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138963221,9781138668577,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138963276,9781138668584,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138998384,9781138668607,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138998803,9781138668621,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138998988,9781138668638,HB,INR,1495.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781138999411,9781138668645,HB,INR,895.00,902M40,,,HSS - RIO,Asian Studies,Print on Demand
9781408205013,,PB,INR,795.00,902M40,,,Humanities,Linguistics,Print on Demand
9781408205051,,PB,INR,695.00,902M40,,,Humanities,Linguistics,Print on Demand
9781408205068,,PB,INR,750.00,902M40,,,Humanities,Linguistics,Print on Demand
9781408205075,,PB,INR,1150.00,902M40,,,Humanities,Linguistics,Print on Demand
9781408233740,9781138667839,PB,INR,995.00,902M40,,,Humanities,Linguistics,Out Of Print
9781408245637,9781138667846,PB,INR,995.00,902M40,,,Humanities,History,Print on Demand
